Product Category,Product Price,Returns,Return_Risk
Clothing,11,1.0,0.9
Electronics,176,1.0,0.76
Books,116,1.0,0.84
Clothing,234,1.0,0.85
Electronics,232,1.0,0.81
Electronics,485,1.0,0.83
Home,226,1.0,0.84
Books,428,1.0,0.81
Books,460,1.0,0.81
Books,335,1.0,0.85
Books,33,1.0,0.89
Clothing,199,1.0,0.85
Books,249,1.0,0.75
Books,378,1.0,0.78
Clothing,317,1.0,0.82
Books,129,1.0,0.77
Books,354,1.0,0.77
Books,332,1.0,0.87
Clothing,120,1.0,0.86
Electronics,190,1.0,0.86
Books,435,1.0,0.79
Clothing,460,1.0,0.83
Home,375,1.0,0.84
Books,92,1.0,0.9
Clothing,157,1.0,0.74
Books,87,1.0,0.84
Books,169,1.0,0.75
Electronics,81,1.0,0.86
Books,443,1.0,0.8
Electronics,191,1.0,0.88
Books,175,1.0,0.81
Clothing,289,0.0,0.74
Clothing,389,1.0,0.83
Books,491,1.0,0.86
Clothing,257,1.0,0.88
Electronics,443,1.0,0.88
Books,358,1.0,0.78
Books,94,1.0,0.77
Electronics,37,1.0,0.74
Electronics,143,1.0,0.75
Home,78,1.0,0.71
Home,308,1.0,0.83
Electronics,269,1.0,0.88
Clothing,78,1.0,0.85
Clothing,254,1.0,0.82
Electronics,384,1.0,0.78
Clothing,51,1.0,0.78
Electronics,427,1.0,0.85
Home,416,1.0,0.83
Home,111,1.0,0.82
Books,331,1.0,0.83
Books,89,1.0,0.75
Books,385,1.0,0.83
Books,202,1.0,0.79
Electronics,386,1.0,0.82
Home,387,1.0,0.79
Home,143,1.0,0.88
Electronics,403,1.0,0.79
Electronics,382,1.0,0.84
Clothing,87,1.0,0.87
Books,11,1.0,0.83
Books,104,1.0,0.81
Books,266,1.0,0.75
Home,199,1.0,0.81
Books,202,1.0,0.83
Home,36,1.0,0.74
Clothing,118,1.0,0.85
Home,127,1.0,0.84
Home,197,1.0,0.86
Clothing,131,1.0,0.79
Home,425,1.0,0.76
Clothing,447,1.0,0.8
Electronics,230,1.0,0.82
Books,185,1.0,0.82
Books,422,1.0,0.81
Home,232,1.0,0.75
Home,46,1.0,0.81
Electronics,209,1.0,0.85
Clothing,27,1.0,0.86
Home,205,1.0,0.84
Books,41,1.0,0.77
Electronics,17,1.0,0.92
Home,260,1.0,0.8
Electronics,391,1.0,0.81
Electronics,44,1.0,0.86
Electronics,293,1.0,0.87
Electronics,100,1.0,0.86
Clothing,304,1.0,0.83
Electronics,398,1.0,0.79
Electronics,43,0.0,0.72
Clothing,398,1.0,0.8
Electronics,67,1.0,0.75
Books,65,1.0,0.81
Home,309,1.0,0.81
Clothing,36,1.0,0.81
Electronics,427,1.0,0.83
Clothing,199,1.0,0.82
Clothing,349,1.0,0.9
Clothing,414,1.0,0.77
Clothing,344,1.0,0.83
Home,408,1.0,0.78
Clothing,462,1.0,0.78
Books,468,1.0,0.93
Books,127,1.0,0.84
Books,453,1.0,0.87
Clothing,291,1.0,0.86
Clothing,304,1.0,0.79
Home,304,1.0,0.79
Clothing,66,1.0,0.8
Home,461,1.0,0.83
Home,171,1.0,0.92
Electronics,497,1.0,0.88
Books,429,1.0,0.79
Home,143,1.0,0.71
Clothing,438,1.0,0.89
Home,449,1.0,0.74
Clothing,171,1.0,0.75
Books,191,1.0,0.83
Electronics,235,1.0,0.84
Books,154,1.0,0.85
Home,293,1.0,0.87
Home,171,1.0,0.81
Home,186,1.0,0.84
Electronics,14,0.0,0.72
Clothing,433,1.0,0.83
Clothing,312,1.0,0.88
Clothing,91,1.0,0.83
Home,499,1.0,0.77
Electronics,450,1.0,0.78
Home,106,1.0,0.78
Clothing,380,1.0,0.78
Electronics,497,1.0,0.85
Books,313,1.0,0.81
Electronics,265,1.0,0.78
Clothing,208,1.0,0.81
Books,106,1.0,0.83
Electronics,164,1.0,0.85
Home,405,1.0,0.8
Electronics,11,1.0,0.84
Clothing,436,1.0,0.76
Books,216,1.0,0.86
Books,157,1.0,0.78
Clothing,113,1.0,0.84
Clothing,187,1.0,0.8
Books,120,1.0,0.88
Clothing,226,1.0,0.84
Home,63,1.0,0.71
Books,282,1.0,0.82
Electronics,296,1.0,0.71
Clothing,292,1.0,0.77
Home,301,1.0,0.79
Books,85,1.0,0.87
Books,283,0.0,0.71
Books,229,1.0,0.84
Books,34,1.0,0.91
Electronics,384,1.0,0.88
Books,37,1.0,0.81
Electronics,457,1.0,0.87
Electronics,25,1.0,0.78
Clothing,440,1.0,0.86
Electronics,482,1.0,0.88
Books,448,1.0,0.77
Electronics,65,1.0,0.87
Clothing,203,1.0,0.81
Books,192,1.0,0.81
Clothing,401,1.0,0.76
Books,126,1.0,0.8
Books,90,1.0,0.82
Clothing,33,1.0,0.83
Electronics,348,1.0,0.83
Home,171,1.0,0.77
Clothing,62,1.0,0.78
Home,246,1.0,0.81
Clothing,43,1.0,0.74
Clothing,27,1.0,0.84
Electronics,467,1.0,0.79
Electronics,283,1.0,0.87
Clothing,70,1.0,0.73
Electronics,73,1.0,0.93
Clothing,465,1.0,0.76
Books,253,1.0,0.88
Clothing,298,1.0,0.79
Electronics,184,1.0,0.73
Electronics,231,1.0,0.84
Clothing,402,1.0,0.94
Electronics,101,1.0,0.81
Clothing,89,1.0,0.8
Home,160,1.0,0.8
Home,410,1.0,0.77
Electronics,253,0.0,0.81
Books,231,1.0,0.81
Clothing,122,1.0,0.88
Books,282,1.0,0.77
Books,69,1.0,0.87
Books,96,1.0,0.82
Books,420,1.0,0.78
Home,363,1.0,0.85
Books,181,1.0,0.8
Clothing,129,1.0,0.76
Books,113,1.0,0.85
Clothing,377,1.0,0.86
Clothing,362,1.0,0.84
Clothing,82,1.0,0.86
Books,479,1.0,0.84
Books,172,1.0,0.8
Electronics,433,1.0,0.76
Clothing,15,1.0,0.76
Books,381,1.0,0.8
Books,415,1.0,0.89
Home,207,1.0,0.74
Clothing,91,1.0,0.8
Clothing,19,1.0,0.83
Home,115,1.0,0.82
Home,191,1.0,0.83
Electronics,442,1.0,0.82
Books,272,1.0,0.8
Electronics,135,1.0,0.86
Books,434,1.0,0.86
Books,110,1.0,0.86
Home,48,1.0,0.9
Clothing,440,1.0,0.79
Books,245,1.0,0.8
Clothing,97,1.0,0.79
Home,172,1.0,0.84
Electronics,306,1.0,0.84
Books,346,1.0,0.8
Books,192,1.0,0.9
Electronics,397,1.0,0.85
Electronics,357,1.0,0.73
Home,418,1.0,0.79
Home,388,1.0,0.81
Electronics,305,1.0,0.9
Electronics,179,1.0,0.79
Clothing,114,1.0,0.74
Books,148,1.0,0.86
Clothing,455,1.0,0.89
Electronics,153,1.0,0.82
Clothing,138,1.0,0.85
Clothing,29,1.0,0.8
Home,65,1.0,0.82
Electronics,241,1.0,0.86
Clothing,212,1.0,0.74
Books,209,1.0,0.79
Books,283,1.0,0.87
Clothing,393,1.0,0.82
Home,208,1.0,0.75
Home,11,1.0,0.84
Home,383,1.0,0.87
Home,81,1.0,0.85
Electronics,487,1.0,0.9
Electronics,386,1.0,0.75
Clothing,324,1.0,0.85
Home,489,1.0,0.76
Books,285,1.0,0.89
Clothing,138,1.0,0.8
Electronics,473,1.0,0.84
Home,126,1.0,0.88
Electronics,257,1.0,0.79
Home,472,1.0,0.81
Books,211,1.0,0.82
Books,329,1.0,0.77
Clothing,202,1.0,0.83
Home,325,1.0,0.85
Books,45,1.0,0.83
Books,352,1.0,0.75
Books,437,1.0,0.83
Home,464,1.0,0.83
Clothing,74,1.0,0.89
Electronics,82,1.0,0.81
Electronics,401,1.0,0.82
Clothing,94,1.0,0.75
Books,498,1.0,0.95
Home,170,1.0,0.83
Books,432,1.0,0.79
Electronics,210,1.0,0.89
Home,429,1.0,0.81
Home,24,1.0,0.83
Home,251,0.0,0.76
Books,479,1.0,0.78
Electronics,402,1.0,0.72
Home,267,1.0,0.82
Home,370,1.0,0.82
Electronics,304,1.0,0.77
Clothing,196,1.0,0.73
Home,249,1.0,0.91
Books,16,1.0,0.9
Books,33,1.0,0.84
Home,27,1.0,0.86
Clothing,75,1.0,0.87
Clothing,475,1.0,0.8
Home,141,1.0,0.9
Home,100,1.0,0.89
Clothing,101,1.0,0.83
Electronics,110,1.0,0.88
Books,473,1.0,0.84
Home,426,1.0,0.77
Books,272,1.0,0.87
Books,15,1.0,0.85
Home,162,1.0,0.87
Home,51,1.0,0.71
Books,200,1.0,0.83
Books,297,1.0,0.76
Electronics,394,1.0,0.91
Home,373,1.0,0.85
Home,126,1.0,0.87
Books,38,1.0,0.88
Clothing,239,1.0,0.8
Electronics,432,1.0,0.8
Electronics,286,1.0,0.8
Clothing,77,1.0,0.79
Electronics,224,1.0,0.91
Electronics,334,1.0,0.84
Books,492,1.0,0.78
Home,298,1.0,0.84
Books,147,1.0,0.76
Electronics,133,1.0,0.82
Home,302,1.0,0.82
Books,234,1.0,0.85
Electronics,273,1.0,0.89
Electronics,475,1.0,0.8
Home,349,1.0,0.85
Home,35,1.0,0.8
Electronics,25,1.0,0.77
Home,183,1.0,0.88
Electronics,21,1.0,0.82
Books,129,1.0,0.84
Clothing,145,1.0,0.84
Books,80,1.0,0.8
Electronics,245,1.0,0.89
Home,264,1.0,0.88
Books,97,1.0,0.76
Home,105,1.0,0.77
Electronics,13,1.0,0.74
Clothing,268,1.0,0.76
Clothing,260,1.0,0.89
Books,35,1.0,0.86
Clothing,42,1.0,0.71
Electronics,69,1.0,0.78
Books,68,1.0,0.75
Home,166,1.0,0.81
Clothing,398,1.0,0.83
Electronics,412,1.0,0.85
Home,177,1.0,0.8
Electronics,325,1.0,0.8
Clothing,484,1.0,0.81
Books,53,1.0,0.8
Books,345,1.0,0.75
Home,186,1.0,0.85
Home,70,1.0,0.8
Clothing,108,1.0,0.82
Electronics,454,1.0,0.84
Electronics,126,1.0,0.78
Electronics,172,1.0,0.77
Clothing,57,1.0,0.79
Clothing,140,1.0,0.77
Electronics,135,1.0,0.74
Home,491,1.0,0.86
Clothing,216,1.0,0.71
Books,243,1.0,0.8
Books,34,1.0,0.78
Electronics,287,1.0,0.76
Clothing,417,1.0,0.73
Home,190,1.0,0.81
Books,179,1.0,0.73
Books,116,1.0,0.89
Electronics,176,1.0,0.78
Clothing,130,1.0,0.89
Home,154,1.0,0.85
Home,112,1.0,0.9
Home,55,1.0,0.73
Clothing,309,1.0,0.8
Clothing,21,1.0,0.86
Books,225,1.0,0.85
Home,104,1.0,0.86
Electronics,173,1.0,0.81
Books,75,1.0,0.78
Books,165,1.0,0.75
Clothing,144,1.0,0.8
Electronics,49,1.0,0.84
Clothing,380,1.0,0.83
Books,44,1.0,0.83
Clothing,226,1.0,0.86
Electronics,42,1.0,0.76
Home,335,1.0,0.82
Books,356,1.0,0.84
Clothing,356,1.0,0.8
Books,496,1.0,0.81
Books,455,1.0,0.82
Home,223,1.0,0.82
Clothing,99,1.0,0.71
Books,439,1.0,0.78
Clothing,130,1.0,0.87
Home,198,1.0,0.84
Home,267,1.0,0.77
Clothing,67,1.0,0.81
Home,363,1.0,0.8
Books,458,1.0,0.78
Clothing,286,1.0,0.83
Electronics,346,1.0,0.78
Home,20,1.0,0.9
Home,142,1.0,0.72
Home,63,1.0,0.82
Books,483,1.0,0.81
Electronics,246,1.0,0.79
Books,20,1.0,0.86
Books,408,1.0,0.81
Electronics,411,1.0,0.87
Home,195,1.0,0.89
Books,380,1.0,0.82
Books,360,0.0,0.78
Books,155,1.0,0.78
Clothing,111,1.0,0.81
Home,125,1.0,0.77
Clothing,498,1.0,0.84
Books,343,1.0,0.76
Books,334,1.0,0.8
Home,162,1.0,0.82
Clothing,43,1.0,0.74
Home,140,1.0,0.79
Books,485,1.0,0.88
Clothing,107,1.0,0.8
Clothing,350,1.0,0.78
Home,448,1.0,0.9
Clothing,212,1.0,0.8
Electronics,190,1.0,0.8
Home,59,1.0,0.79
Clothing,111,1.0,0.85
Electronics,118,1.0,0.77
Electronics,249,1.0,0.82
Electronics,342,1.0,0.75
Books,398,1.0,0.76
Home,276,1.0,0.79
Clothing,260,1.0,0.86
Home,145,1.0,0.83
Clothing,71,1.0,0.85
Home,341,1.0,0.8
Electronics,162,1.0,0.8
Books,40,1.0,0.76
Clothing,197,1.0,0.81
Clothing,293,1.0,0.84
Books,413,1.0,0.86
Books,189,1.0,0.79
Electronics,90,1.0,0.85
Clothing,287,1.0,0.73
Electronics,238,1.0,0.78
Clothing,91,1.0,0.71
Clothing,370,1.0,0.75
Books,473,1.0,0.84
Clothing,72,1.0,0.84
Books,267,1.0,0.81
Clothing,190,1.0,0.87
Clothing,258,1.0,0.82
Books,188,1.0,0.78
Home,156,1.0,0.81
Books,291,1.0,0.79
Home,239,1.0,0.85
Electronics,312,1.0,0.9
Electronics,66,1.0,0.88
Clothing,147,1.0,0.85
Books,178,1.0,0.79
Electronics,213,1.0,0.87
Electronics,55,1.0,0.73
Books,365,1.0,0.84
Clothing,380,1.0,0.85
Books,414,1.0,0.82
Clothing,241,1.0,0.85
Clothing,62,1.0,0.88
Books,111,1.0,0.87
Electronics,150,1.0,0.72
Home,297,1.0,0.92
Books,421,1.0,0.73
Clothing,116,1.0,0.84
Home,42,1.0,0.82
Books,342,1.0,0.83
Books,459,1.0,0.82
Clothing,103,1.0,0.77
Home,272,1.0,0.75
Books,190,1.0,0.85
Books,267,1.0,0.74
Electronics,209,1.0,0.78
Clothing,261,1.0,0.85
Clothing,140,1.0,0.85
Electronics,453,1.0,0.74
Clothing,441,1.0,0.73
Electronics,271,1.0,0.92
Books,377,1.0,0.77
Home,89,1.0,0.81
Clothing,139,1.0,0.83
Books,145,1.0,0.88
Electronics,410,1.0,0.81
Clothing,56,1.0,0.85
Clothing,302,1.0,0.79
Clothing,390,1.0,0.89
Books,200,1.0,0.78
Clothing,478,1.0,0.82
Clothing,84,1.0,0.85
Home,235,1.0,0.86
Clothing,33,1.0,0.89
Home,53,1.0,0.73
Electronics,337,0.0,0.71
Books,126,1.0,0.83
Electronics,328,1.0,0.87
Electronics,228,1.0,0.77
Electronics,163,1.0,0.87
Electronics,391,1.0,0.83
Home,295,1.0,0.85
Electronics,306,1.0,0.79
Books,185,1.0,0.78
Clothing,112,1.0,0.73
Home,143,1.0,0.86
Clothing,481,1.0,0.81
Clothing,257,1.0,0.79
Books,429,1.0,0.78
Electronics,301,1.0,0.77
Books,181,1.0,0.83
Electronics,490,1.0,0.84
Books,55,1.0,0.81
Clothing,369,1.0,0.83
Electronics,194,1.0,0.85
Clothing,126,1.0,0.79
Clothing,148,1.0,0.86
Electronics,245,1.0,0.79
Clothing,492,1.0,0.8
Books,338,1.0,0.76
Clothing,284,1.0,0.75
Clothing,242,1.0,0.86
Electronics,227,1.0,0.78
Books,167,1.0,0.73
Clothing,251,1.0,0.8
Books,362,1.0,0.79
Clothing,433,1.0,0.8
Books,499,1.0,0.79
Clothing,375,1.0,0.81
Home,196,1.0,0.75
Electronics,310,1.0,0.8
Books,136,1.0,0.74
Electronics,90,1.0,0.83
Home,206,1.0,0.86
Electronics,168,1.0,0.84
Electronics,56,1.0,0.85
Books,174,1.0,0.84
Books,452,1.0,0.87
Books,127,1.0,0.76
Electronics,469,1.0,0.89
Home,126,1.0,0.85
Electronics,233,1.0,0.78
Home,337,1.0,0.73
Electronics,384,1.0,0.87
Clothing,394,1.0,0.8
Clothing,65,1.0,0.78
Clothing,162,1.0,0.86
Books,346,1.0,0.79
Electronics,45,1.0,0.84
Books,327,1.0,0.82
Electronics,234,1.0,0.83
Home,445,1.0,0.79
Clothing,369,1.0,0.86
Clothing,41,1.0,0.83
Clothing,218,1.0,0.76
Books,177,1.0,0.76
Clothing,356,1.0,0.85
Books,254,1.0,0.78
Electronics,417,1.0,0.71
Clothing,176,1.0,0.79
Clothing,298,1.0,0.78
Home,380,1.0,0.84
Clothing,345,1.0,0.84
Books,303,1.0,0.82
Home,184,1.0,0.83
Electronics,34,1.0,0.91
Clothing,277,1.0,0.85
Books,187,1.0,0.85
Books,114,1.0,0.82
Home,56,1.0,0.81
Clothing,298,1.0,0.74
Books,488,1.0,0.84
Books,454,1.0,0.86
Electronics,195,1.0,0.8
Clothing,460,1.0,0.86
Home,205,1.0,0.73
Clothing,263,1.0,0.83
Clothing,385,1.0,0.88
Home,247,1.0,0.76
Clothing,117,1.0,0.81
Clothing,135,1.0,0.84
Home,354,1.0,0.87
Clothing,303,1.0,0.8
Books,460,1.0,0.92
Clothing,319,1.0,0.81
Home,445,1.0,0.79
Electronics,424,1.0,0.85
Electronics,414,1.0,0.77
Home,326,1.0,0.88
Clothing,244,1.0,0.86
Clothing,297,1.0,0.88
Electronics,428,1.0,0.81
Clothing,448,1.0,0.75
Clothing,213,1.0,0.89
Books,18,1.0,0.81
Clothing,395,1.0,0.83
Home,271,1.0,0.83
Electronics,38,1.0,0.79
Clothing,271,1.0,0.92
Books,95,1.0,0.82
Books,409,1.0,0.85
Home,122,1.0,0.84
Home,333,1.0,0.76
Books,258,1.0,0.8
Home,78,1.0,0.82
Books,170,1.0,0.89
Books,462,1.0,0.83
Books,391,1.0,0.91
Books,24,1.0,0.78
Books,450,1.0,0.79
Home,46,1.0,0.8
Books,349,1.0,0.8
Clothing,373,1.0,0.9
Books,239,1.0,0.77
Books,235,1.0,0.75
Books,70,1.0,0.85
Electronics,58,1.0,0.83
Books,87,1.0,0.79
Home,471,1.0,0.82
Books,181,1.0,0.76
Home,95,1.0,0.88
Home,409,1.0,0.78
Home,38,1.0,0.82
Home,364,1.0,0.88
Home,147,1.0,0.79
Electronics,387,1.0,0.77
Electronics,493,1.0,0.78
Electronics,461,1.0,0.81
Home,284,1.0,0.73
Books,64,1.0,0.83
Books,494,1.0,0.8
Electronics,87,1.0,0.87
Clothing,380,1.0,0.9
Books,334,1.0,0.86
Clothing,321,1.0,0.82
Clothing,396,1.0,0.78
Clothing,120,1.0,0.74
Books,104,1.0,0.82
Clothing,491,1.0,0.85
Books,344,1.0,0.87
Books,478,1.0,0.85
Clothing,373,1.0,0.82
Books,120,1.0,0.83
Clothing,312,1.0,0.78
Electronics,386,1.0,0.83
Books,78,1.0,0.82
Electronics,294,1.0,0.81
Books,329,1.0,0.8
Clothing,139,1.0,0.84
Electronics,147,1.0,0.77
Home,54,1.0,0.85
Home,455,1.0,0.73
Clothing,206,1.0,0.88
Clothing,92,1.0,0.85
Books,500,1.0,0.82
Electronics,468,1.0,0.87
Clothing,20,1.0,0.87
Clothing,463,1.0,0.8
Books,430,1.0,0.87
Home,464,1.0,0.78
Home,496,1.0,0.81
Clothing,128,1.0,0.86
Books,488,1.0,0.85
Clothing,297,1.0,0.84
Home,113,1.0,0.85
Clothing,226,1.0,0.79
Clothing,497,1.0,0.81
Clothing,209,1.0,0.8
Clothing,445,1.0,0.83
Home,494,1.0,0.86
Clothing,377,1.0,0.9
Books,18,1.0,0.83
Electronics,55,1.0,0.78
Home,368,1.0,0.87
Clothing,456,1.0,0.81
Electronics,31,1.0,0.87
Books,465,1.0,0.84
Books,398,1.0,0.8
Home,116,1.0,0.78
Clothing,63,1.0,0.91
Clothing,38,1.0,0.79
Home,205,1.0,0.83
Clothing,371,1.0,0.85
Clothing,176,1.0,0.81
Electronics,103,1.0,0.72
Electronics,90,1.0,0.82
Books,461,1.0,0.81
Electronics,33,1.0,0.79
Clothing,79,1.0,0.81
Books,357,1.0,0.85
Books,169,1.0,0.87
Home,342,1.0,0.91
Books,177,1.0,0.89
Electronics,80,1.0,0.78
Electronics,23,1.0,0.79
Clothing,122,1.0,0.84
Electronics,289,1.0,0.79
Home,90,1.0,0.82
Electronics,416,1.0,0.71
Home,470,1.0,0.79
Clothing,184,1.0,0.87
Clothing,242,1.0,0.91
Home,480,1.0,0.81
Clothing,222,1.0,0.77
Books,345,1.0,0.88
Books,27,1.0,0.81
Electronics,402,1.0,0.83
Electronics,490,1.0,0.77
Home,39,1.0,0.74
Books,431,1.0,0.82
Books,369,1.0,0.91
Electronics,234,1.0,0.8
Books,149,1.0,0.77
Clothing,400,1.0,0.85
Books,214,1.0,0.78
Home,107,1.0,0.79
Clothing,112,1.0,0.86
Books,350,1.0,0.85
Home,329,1.0,0.71
Books,416,1.0,0.77
Clothing,336,1.0,0.82
Books,204,1.0,0.76
Clothing,358,1.0,0.85
Clothing,60,1.0,0.84
Electronics,41,1.0,0.73
Books,23,1.0,0.8
Electronics,39,1.0,0.88
Clothing,242,1.0,0.93
Books,494,1.0,0.8
Clothing,166,1.0,0.76
Electronics,135,1.0,0.78
Clothing,131,1.0,0.8
Clothing,383,1.0,0.77
Clothing,256,1.0,0.86
Books,400,1.0,0.88
Books,136,1.0,0.84
Electronics,360,1.0,0.79
Books,53,1.0,0.91
Clothing,50,1.0,0.83
Clothing,304,1.0,0.8
Electronics,220,1.0,0.76
Clothing,81,1.0,0.8
Electronics,223,1.0,0.79
Home,43,1.0,0.83
Clothing,258,1.0,0.85
Clothing,174,1.0,0.71
Books,342,1.0,0.82
Clothing,372,1.0,0.83
Electronics,306,1.0,0.85
Electronics,31,1.0,0.86
Home,374,1.0,0.85
Clothing,328,1.0,0.81
Home,15,1.0,0.89
Clothing,309,1.0,0.81
Clothing,190,1.0,0.83
Home,249,1.0,0.74
Clothing,434,1.0,0.81
Books,353,1.0,0.85
Books,91,1.0,0.82
Home,339,1.0,0.8
Home,305,1.0,0.86
Electronics,276,1.0,0.77
Books,88,1.0,0.87
Books,456,1.0,0.83
Books,429,1.0,0.78
Books,67,1.0,0.77
Books,486,1.0,0.85
Home,53,1.0,0.81
Books,436,1.0,0.9
Electronics,230,1.0,0.73
Books,124,1.0,0.86
Books,35,1.0,0.83
Electronics,212,1.0,0.82
Books,293,1.0,0.75
Home,265,1.0,0.81
Electronics,108,1.0,0.8
Clothing,389,1.0,0.87
Clothing,433,1.0,0.89
Books,105,1.0,0.82
Electronics,243,1.0,0.79
Books,306,1.0,0.8
Home,275,1.0,0.93
Clothing,477,1.0,0.88
Electronics,252,1.0,0.87
Home,229,1.0,0.81
Clothing,10,1.0,0.82
Books,290,1.0,0.8
Clothing,49,1.0,0.81
Home,402,1.0,0.74
Clothing,441,1.0,0.74
Home,205,1.0,0.79
Clothing,80,1.0,0.82
Electronics,206,1.0,0.83
Electronics,64,1.0,0.84
Books,129,1.0,0.79
Books,490,1.0,0.78
Electronics,388,1.0,0.78
Books,197,1.0,0.88
Clothing,475,1.0,0.78
Electronics,238,1.0,0.8
Electronics,137,1.0,0.89
Clothing,355,1.0,0.85
Clothing,257,1.0,0.83
Clothing,446,1.0,0.86
Home,448,1.0,0.78
Home,170,1.0,0.78
Electronics,330,1.0,0.84
Books,385,1.0,0.72
Books,113,1.0,0.83
Clothing,436,1.0,0.89
Books,291,1.0,0.88
Home,500,0.0,0.72
Electronics,489,1.0,0.8
Clothing,244,1.0,0.85
Clothing,443,1.0,0.82
Books,95,1.0,0.8
Clothing,450,1.0,0.8
Books,118,1.0,0.75
Books,73,1.0,0.87
Clothing,452,1.0,0.74
Home,196,1.0,0.8
Books,414,1.0,0.82
Home,242,1.0,0.83
Clothing,175,1.0,0.79
Electronics,79,1.0,0.72
Books,265,1.0,0.8
Books,465,1.0,0.81
Books,180,1.0,0.89
Books,258,1.0,0.83
Home,333,1.0,0.83
Electronics,464,1.0,0.86
Books,453,1.0,0.89
Books,360,1.0,0.82
Clothing,349,1.0,0.76
Clothing,485,1.0,0.89
Clothing,406,1.0,0.84
Clothing,86,1.0,0.84
Electronics,401,1.0,0.89
Clothing,303,1.0,0.84
Books,450,1.0,0.79
Home,26,1.0,0.89
Books,267,1.0,0.82
Clothing,398,1.0,0.76
Clothing,260,1.0,0.79
Clothing,112,1.0,0.84
Clothing,194,1.0,0.79
Books,404,1.0,0.77
Books,322,1.0,0.88
Electronics,105,1.0,0.84
Home,78,1.0,0.85
Electronics,164,1.0,0.86
Clothing,97,1.0,0.76
Books,432,1.0,0.85
Electronics,228,1.0,0.83
Books,12,1.0,0.9
Clothing,301,1.0,0.79
Books,297,1.0,0.82
Clothing,75,1.0,0.84
Books,169,1.0,0.79
Clothing,274,1.0,0.74
Clothing,484,1.0,0.85
Clothing,173,1.0,0.81
Electronics,357,1.0,0.79
Books,230,1.0,0.71
Books,500,1.0,0.74
Clothing,145,1.0,0.79
Books,55,1.0,0.87
Electronics,290,1.0,0.79
Electronics,128,1.0,0.73
Home,370,0.0,0.73
Electronics,214,1.0,0.88
Clothing,248,1.0,0.79
Clothing,55,1.0,0.83
Clothing,196,1.0,0.88
Books,461,1.0,0.77
Clothing,79,1.0,0.79
Clothing,107,1.0,0.76
Books,135,1.0,0.82
Books,165,1.0,0.75
Home,377,1.0,0.84
Home,210,1.0,0.85
Books,177,1.0,0.86
Home,57,1.0,0.86
Clothing,480,1.0,0.84
Clothing,404,1.0,0.82
Clothing,173,1.0,0.81
Electronics,131,1.0,0.77
Books,310,1.0,0.81
Clothing,20,1.0,0.78
Clothing,140,1.0,0.8
Books,205,1.0,0.89
Clothing,247,1.0,0.81
Books,77,1.0,0.83
Home,29,1.0,0.8
Clothing,329,1.0,0.9
Electronics,347,1.0,0.84
Clothing,496,1.0,0.89
Books,47,1.0,0.76
Electronics,174,1.0,0.8
Electronics,480,1.0,0.76
Books,396,1.0,0.88
Clothing,287,1.0,0.79
Home,102,1.0,0.92
Home,137,1.0,0.9
Clothing,421,1.0,0.86
Clothing,11,1.0,0.73
Home,225,1.0,0.81
Electronics,316,1.0,0.83
Books,408,1.0,0.86
Clothing,193,1.0,0.82
Clothing,109,1.0,0.91
Clothing,159,1.0,0.89
Electronics,451,1.0,0.83
Clothing,384,1.0,0.75
Electronics,456,1.0,0.83
Clothing,256,1.0,0.76
Clothing,108,1.0,0.81
Home,236,1.0,0.78
Books,224,1.0,0.81
Home,105,1.0,0.79
Clothing,207,1.0,0.8
Electronics,153,1.0,0.82
Clothing,264,1.0,0.88
Books,173,1.0,0.83
Books,396,1.0,0.81
Clothing,286,1.0,0.85
Clothing,359,1.0,0.77
Books,483,1.0,0.91
Clothing,80,1.0,0.78
Home,355,1.0,0.84
Clothing,87,1.0,0.79
Clothing,445,1.0,0.89
Books,50,1.0,0.86
Electronics,446,1.0,0.76
Electronics,489,1.0,0.8
Books,110,1.0,0.84
Books,52,1.0,0.92
Electronics,124,1.0,0.81
Books,439,1.0,0.78
Clothing,299,1.0,0.87
Books,381,1.0,0.88
Books,221,1.0,0.78
Books,328,1.0,0.77
Clothing,282,1.0,0.88
Electronics,153,1.0,0.78
Clothing,414,1.0,0.85
Home,329,1.0,0.86
Home,100,1.0,0.8
Clothing,420,1.0,0.86
Books,487,1.0,0.78
Electronics,481,1.0,0.8
Home,129,1.0,0.83
Home,303,1.0,0.88
Home,48,1.0,0.81
Books,128,1.0,0.82
Clothing,273,1.0,0.78
Home,265,1.0,0.86
Books,57,1.0,0.82
Books,411,1.0,0.81
Clothing,177,1.0,0.75
Clothing,164,1.0,0.85
Electronics,182,1.0,0.82
Electronics,53,1.0,0.79
Clothing,115,1.0,0.86
Clothing,327,1.0,0.87
Electronics,392,1.0,0.85
Books,429,1.0,0.83
Books,99,1.0,0.74
Clothing,263,0.0,0.72
Clothing,273,1.0,0.79
Books,150,1.0,0.85
Books,331,1.0,0.75
Home,412,1.0,0.86
Books,338,1.0,0.87
Books,422,1.0,0.8
Books,223,1.0,0.9
Books,445,1.0,0.83
Books,112,1.0,0.89
Clothing,193,1.0,0.87
Books,452,1.0,0.81
Books,61,1.0,0.85
Books,188,1.0,0.84
Books,378,1.0,0.79
Electronics,174,1.0,0.94
Books,284,1.0,0.79
Home,435,1.0,0.82
Home,94,1.0,0.87
Books,81,1.0,0.78
Books,140,1.0,0.81
Electronics,98,1.0,0.81
Electronics,329,1.0,0.81
Electronics,119,1.0,0.85
Clothing,384,1.0,0.86
